source_x,source_y,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
3.10948135598723e-05,1.3258761364466999e-05,6.045668,10.33366,-7.875636,-5.708142,0.0,0.5381865504,0.7008657408,0.907396992
3.7245109034349556e-05,1.5473145238795917e-05,5.838815,11.44378,-8.761882,-5.726352,0.0,0.6427538784,0.7571510208,0.993860064
2.480508460443709e-07,6.421962717518783e-05,0.0,0.0,-13.42077,-3.658775,0.0,0.0,0.11433994559999999,1.153394208
6.562554523232336e-05,9.251287210853894e-06,5.036051,0.0,0.0,-7.725193,0.0,0.0,0.0,1.291063104
1.9848297827987104e-06,5.929613999744046e-05,0.0,0.0,-12.38372,-3.783191,0.0,0.0,0.1471449888,1.106362368
7.520816069030331e-05,1.1813470930157313e-05,4.828403,0.0,0.0,-8.158409,0.0,0.0,0.0,1.439494848
3.549945619355251e-05,1.1929772406061063e-05,5.885757,10.8782,-8.067761,-5.901748,0.0,0.6151398336,0.7608183552000001,0.94440384
1.0108765644211174e-05,7.600335533440635e-05,9.152364,0.0,0.0,-3.391345,0.0,0.0,0.0,1.3754603520000002
2.2623238554796593e-05,2.1426455043809082e-05,6.431405,9.721157,-8.206989,-5.147542,0.0,0.3874393728,0.5517770112,0.891571104
6.557161298876806e-06,8.113629908840142e-05,10.3415,0.0,0.0,-3.279224,0.0,0.0,0.0,1.41555168
2.9146016339477228e-05,3.704829012101765e-05,6.310095,0.0,0.0,-4.569607,0.0,0.0,0.0,1.107001728
7.195229823630201e-07,8.282031047655371e-05,0.0,0.0,0.0,-3.242856,0.0,0.0,0.0,1.398424608
3.5717954073784956e-06,2.3207021875649058e-05,7.454662,7.948875,-7.657096,-4.946513,0.0,0.061037815679999996,0.35348909759999997,0.7287894432
3.626050453504871e-05,3.890365481301058e-06,5.844011,10.65642,-7.202126,-6.504484,0.0,0.6315631776,0.8276829696000001,0.887447232
1.621170813164457e-05,6.715865986051173e-05,7.873009,0.0,0.0,-3.604206,0.0,0.0,0.0,1.315620576
4.290874473390172e-05,7.169342896414486e-06,5.636535,11.77158,-8.096013,-6.519943,0.0,0.746181936,0.882684,0.9903124799999999
2.442956832826558e-05,5.760491685588908e-05,6.917523,0.0,0.0,-3.876475,0.0,0.0,0.0,1.278039168
1.3891974605869215e-05,7.522958095684975e-05,8.541085,0.0,0.0,-3.412883,0.0,0.0,0.0,1.3952286720000002
2.0983621737441677e-05,1.976058765867289e-05,6.489217,9.432177,-7.91897,-5.204389,0.0,0.36034925760000003,0.5455651104,0.8598681791999999
1.3134882444520959e-05,6.009812767444649e-05,7.872184,0.0,0.0,-3.775514,0.0,0.0,0.0,1.20619584
5.353498778495084e-05,4.60008886717303e-06,5.331536,13.73845,-8.874065,-7.407401,0.0,0.932077152,1.03421232,1.10002752
2.0080294130893416e-05,2.4792785983998676e-05,6.578416,9.615156,-8.421267,-4.973393,0.0,0.341894736,0.5028089472,0.8976312000000001
1.173624833055079e-05,1.858390697215555e-05,6.9196,8.475598,-7.423572,-5.172746,0.0,0.2019637152,0.46033885440000005,0.7594487424
1.4564068638776532e-05,1.0915634112027311e-05,6.717932,8.527329,-6.890759,-5.556625,0.0,0.2527158528,0.5425767072,0.7177842432
2.863953934771425e-05,8.173606633951898e-06,6.119391,9.827022,-7.195065,-5.955679,0.0,0.4978438848,0.709951392,0.8380725696
5.318852476769433e-06,4.034083262695866e-05,7.788816,8.813135,-9.465079,-4.333422,0.0,0.0871744896,0.26627667839999997,0.918218592
1.8897159223815782e-05,5.892268339501261e-05,7.338764,0.0,0.0,-3.821035,0.0,0.0,0.0,1.242659232
1.900915817120024e-05,5.828491490387288e-05,7.310597,0.0,0.0,-3.838547,0.0,0.0,0.0,1.2363891839999999
1.4019827133374258e-05,5.0334155447741745e-05,7.440204,11.35633,-11.94381,-4.046843,0.0,0.2209529664,0.2955898656,1.102812192
9.0408167793811e-06,2.7923490782179464e-05,7.206532,8.568864,-8.19731,-4.777584,0.0,0.1530846432,0.3731527008,0.8235063072
6.370933099185004e-06,4.137232154242889e-05,7.739954,9.003734,-9.637982,-4.302018,0.0,0.1040595552,0.270033264,0.938297088
1.4353531418118296e-05,4.7442717234833175e-06,6.702496,8.428882,-6.453758,-5.880046,0.0,0.24994794239999998,0.5870515392,0.6632235936
2.6158563171376567e-05,3.6525647959931065e-05,6.438731,12.15643,-11.23175,-4.562994,0.0,0.43209072000000004,0.49775878079999997,1.071785088
1.4519604621452349e-05,5.511913146467906e-05,7.559345,12.50153,-13.34113,-3.912284,0.0,0.22370480639999998,0.2778233472,1.160830656
2.07438051706451e-05,5.4486134520980224e-05,7.080417,0.0,0.0,-3.94979,0.0,0.0,0.0,1.2093442559999998
2.000413423094161e-05,1.9465659448415817e-05,6.530344,9.308405,-7.833851,-5.20677,0.0,0.3436988544,0.537311664,0.8474210496
3.8239562127875495e-05,4.445658849536766e-05,6.013044,0.0,0.0,-4.381277,0.0,0.0,0.0,1.2749434560000001
6.726053239769212e-06,1.5674653856567386e-05,7.15541,8.010186,-7.092273,-5.274471,0.0,0.11618112959999999,0.43331915520000003,0.6864995808000001
1.278736303897658e-05,4.876564700010539e-05,7.484081,10.8007,-11.38982,-4.08949,0.0,0.2029675968,0.2912849856,1.07460864
6.015369422069822e-05,4.922629189261662e-07,5.16133,15.25182,0.0,0.0,0.0,1.048346496,0.0,0.0
3.485889438403398e-06,5.0511412891889656e-05,8.399809,9.279157,-10.84967,-4.022809,0.0,0.055027373760000005,0.19853432640000002,1.015358112
2.0583950067635697e-05,4.040118253000959e-05,6.77976,11.37905,-10.96998,-4.386597,0.0,0.33635450879999995,0.4148597088,1.0568232
1.4743383403043735e-05,1.3746761690102947e-05,6.727676,8.603062,-7.113303,-5.419342,0.0,0.2551683168,0.5237885952,0.7443860256
1.6840470990973715e-05,7.170184642684113e-05,8.008522,0.0,0.0,-3.497645,0.0,0.0,0.0,1.375709184
1.2020740827014773e-05,2.0263411859501858e-05,6.923984,8.552751,-7.575903,-5.101759,0.0,0.20635680960000002,0.4516224768,0.7776717120000001
5.31638977881277e-06,6.634892660949943e-05,9.189017,11.6018,-14.36961,-3.608889,0.0,0.07718366016,0.14597988480000001,1.21792464
1.2497076752119316e-05,7.387205732139503e-05,8.64853,0.0,0.0,-3.441338,0.0,0.0,0.0,1.367224704
1.4412191235876407e-05,3.8044119220740116e-05,7.088869,9.867536,-9.718706,-4.435398,0.0,0.23764484160000002,0.3644381376,0.9747181439999999
4.044087765748803e-06,2.7057272292600846e-05,7.504014,8.097517,-8.004044,-4.796932,0.0,0.06861158784,0.33296840639999997,0.7704705312000001
2.8600255093724758e-06,6.563122184586689e-06,0.0,0.0,-6.436493,-5.695855,0.0,0.0,0.46521794879999995,0.5713754688
1.3352552281714424e-05,5.591837352518675e-05,7.686158,12.25386,-13.24471,-3.887457,0.0,0.2050217568,0.2626423488,1.159800768
4.117933718029371e-05,8.271177337471826e-06,5.691705,11.54482,-8.088249,-6.355565,0.0,0.7156172448,0.853942608,0.978901632
6.759646676337224e-05,1.4408140625284273e-05,4.997155,0.0,0.0,-7.143396,0.0,0.0,0.0,1.355360256
2.644187207136633e-05,1.3360219927402225e-05,6.221889,9.758449,-7.57824,-5.60564,0.0,0.4576833504,0.648405648,0.858794832
3.329093802249362e-05,5.069896901277769e-05,6.305375,0.0,0.0,-4.129074,0.0,0.0,0.0,1.288597248
2.283059924186711e-06,5.792484746760428e-05,0.0,0.0,-12.12057,-3.819061,0.0,0.0,0.1552752288,1.092254976
2.5531747339206324e-05,6.0698083037349295e-05,6.92122,0.0,0.0,-3.796135,0.0,0.0,0.0,1.32299568
5.660174284762316e-05,8.709415300915998e-06,5.255331,15.10026,-10.44902,-7.119021,0.0,0.9827697599999999,1.047396096,1.169737632
2.519060345097226e-05,3.872925230306557e-05,6.515399,12.34112,-11.58022,-4.475162,0.0,0.41330036159999994,0.474567552,1.084339008
1.1393717722459982e-05,7.73522385364257e-05,9.041917,0.0,0.0,-3.363288,0.0,0.0,0.0,1.402429248
2.410574511585563e-05,5.800439164732712e-05,6.947892,0.0,0.0,-3.864104,0.0,0.0,0.0,1.279507104
9.898490517456928e-06,2.925587610651124e-05,7.180529,8.712729,-8.362062,-4.730495,0.0,0.167115312,0.37291138560000003,0.8444431008
3.139895993493277e-05,8.815254825069511e-06,6.020219,10.17355,-7.410794,-5.987827,0.0,0.5455556928,0.7359952895999999,0.8732448
2.8893735738554437e-05,5.009581563293727e-05,6.511381,0.0,0.0,-4.120017,0.0,0.0,0.0,1.238698656
3.491233955039758e-05,1.4243719927584092e-05,5.913789,10.94872,-8.326286,-5.741421,0.0,0.6034933728,0.7379521632000001,0.957474432
